id,dteday,season,year,mnth,hour,holiday,weekday,workingday,weather,temp,felt_temp,humidity,windspeed,casual,registered,total
4237,2011-06-30,Fall,2011,6,10,0,4,1,Thursday,25.839999999999996,26.998999999999995,42.0,12.998000000000001,35,97,132
4238,2011-06-30,Fall,2011,6,11,0,4,1,Thursday,26.78,26.998999999999995,37.0,8.9981,47,122,169
4239,2011-06-30,Fall,2011,6,12,0,4,1,Thursday,27.72,28.002199999999995,35.0,11.0014,50,183,233
4240,2011-06-30,Fall,2011,6,13,0,4,1,Thursday,27.72,28.002199999999995,33.0,12.998000000000001,70,162,232
4241,2011-06-30,Fall,2011,6,14,0,4,1,Thursday,28.660000000000004,28.998799999999996,31.0,12.998000000000001,46,117,163
4242,2011-06-30,Fall,2011,6,15,0,4,1,Thursday,28.660000000000004,28.002199999999995,25.0,16.997899999999998,64,176,240
4243,2011-06-30,Fall,2011,6,16,0,4,1,Thursday,29.6,30.001999999999995,26.0,8.9981,63,260,323
4244,2011-06-30,Fall,2011,6,17,0,4,1,Thursday,28.660000000000004,28.998799999999996,27.0,23.9994,98,496,594
4245,2011-06-30,Fall,2011,6,18,0,4,1,Thursday,27.72,28.002199999999995,28.999999999999996,16.997899999999998,114,472,586
4246,2011-06-30,Fall,2011,6,19,0,4,1,Thursday,26.78,26.998999999999995,33.0,12.998000000000001,89,366,455
4247,2011-06-30,Fall,2011,6,20,0,4,1,Thursday,26.78,26.998999999999995,33.0,12.998000000000001,55,285,340
4248,2011-06-30,Fall,2011,6,21,0,4,1,Thursday,25.839999999999996,26.998999999999995,37.0,7.0015,81,242,323
4249,2011-06-30,Fall,2011,6,22,0,4,1,Thursday,24.9,26.002399999999994,42.0,11.0014,43,164,207
4250,2011-06-30,Fall,2011,6,23,0,4,1,Thursday,23.020000000000003,24.999200000000002,50.0,0.0,27,99,126
4251,2011-07-01,Fall,2011,7,0,0,5,1,Friday,23.020000000000003,24.999200000000002,50.0,0.0,20,48,68
4252,2011-07-01,Fall,2011,7,1,0,5,1,Friday,23.020000000000003,24.999200000000002,50.0,0.0,15,16,31
4253,2011-07-01,Fall,2011,7,2,0,5,1,Friday,21.14,24.0026,69.0,0.0,6,7,13
4254,2011-07-01,Fall,2011,7,3,0,5,1,Friday,22.080000000000002,24.999200000000002,53.0,0.0,5,6,11
4255,2011-07-01,Fall,2011,7,4,0,5,1,Friday,21.14,24.999200000000002,56.99999999999999,0.0,1,5,6
4256,2011-07-01,Fall,2011,7,5,0,5,1,Friday,20.2,24.0026,64.0,8.9981,3,27,30
4257,2011-07-01,Fall,2011,7,6,0,5,1,Friday,21.14,24.0026,61.0,8.9981,11,97,108
4258,2011-07-01,Fall,2011,7,7,0,5,1,Friday,23.020000000000003,24.999200000000002,54.0,7.0015,25,218,243
4259,2011-07-01,Fall,2011,7,8,0,5,1,Friday,24.9,26.002399999999994,42.0,11.0014,39,453,492
4260,2011-07-01,Fall,2011,7,9,0,5,1,Friday,26.78,26.998999999999995,35.0,11.0014,58,202,260
4261,2011-07-01,Fall,2011,7,10,0,5,1,Friday,27.72,28.002199999999995,33.0,11.0014,61,109,170
4262,2011-07-01,Fall,2011,7,11,0,5,1,Friday,29.6,30.001999999999995,26.0,0.0,68,146,214
4263,2011-07-01,Fall,2011,7,12,0,5,1,Friday,29.6,30.001999999999995,26.0,0.0,83,180,263
4264,2011-07-01,Fall,2011,7,13,0,5,1,Friday,29.6,28.998799999999996,24.0,0.0,83,209,292
4265,2011-07-01,Fall,2011,7,14,0,5,1,Friday,30.54,30.001999999999995,23.0,12.998000000000001,78,225,303
4266,2011-07-01,Fall,2011,7,15,0,5,1,Friday,30.54,30.001999999999995,21.0,16.997899999999998,82,299,381
4267,2011-07-01,Fall,2011,7,16,0,5,1,Friday,30.54,30.001999999999995,17.0,0.0,85,342,427
4268,2011-07-01,Fall,2011,7,17,0,5,1,Friday,30.54,30.001999999999995,21.0,12.998000000000001,99,362,461
4269,2011-07-01,Fall,2011,7,18,0,5,1,Friday,29.6,28.998799999999996,24.0,16.997899999999998,98,324,422
4270,2011-07-01,Fall,2011,7,19,0,5,1,Friday,28.660000000000004,28.002199999999995,25.0,12.998000000000001,80,238,318
4271,2011-07-01,Fall,2011,7,20,0,5,1,Friday,25.839999999999996,26.998999999999995,42.0,15.001299999999999,84,185,269
4272,2011-07-01,Fall,2011,7,21,0,5,1,Friday,24.9,26.002399999999994,45.0,12.998000000000001,69,149,218
4273,2011-07-01,Fall,2011,7,22,0,5,1,Friday,24.9,26.002399999999994,42.0,0.0,49,173,222
4274,2011-07-01,Fall,2011,7,23,0,5,1,Friday,23.96,26.002399999999994,47.0,6.0032,44,96,140
4275,2011-07-02,Fall,2011,7,0,0,6,0,Saturday,23.96,26.002399999999994,47.0,6.0032,31,84,115
4276,2011-07-02,Fall,2011,7,1,0,6,0,Saturday,23.020000000000003,24.999200000000002,54.0,0.0,20,58,78
4277,2011-07-02,Fall,2011,7,2,0,6,0,Saturday,22.080000000000002,24.999200000000002,53.0,0.0,9,43,52
4278,2011-07-02,Fall,2011,7,3,0,6,0,Saturday,22.080000000000002,24.999200000000002,53.0,0.0,5,21,26
4279,2011-07-02,Fall,2011,7,4,0,6,0,Saturday,21.14,24.0026,61.0,0.0,3,8,11
4280,2011-07-02,Fall,2011,7,5,0,6,0,Saturday,19.259999999999998,20.003,73.0,7.0015,1,13,14
4281,2011-07-02,Fall,2011,7,6,0,6,0,Saturday,21.14,24.0026,69.0,7.0015,11,21,32
4282,2011-07-02,Fall,2011,7,7,0,6,0,Saturday,22.080000000000002,24.0026,65.0,0.0,10,35,45
4283,2011-07-02,Fall,2011,7,8,0,6,0,Saturday,23.96,26.002399999999994,56.99999999999999,0.0,38,94,132
4284,2011-07-02,Fall,2011,7,9,0,6,0,Saturday,26.78,28.002199999999995,51.0,6.0032,55,124,179
4285,2011-07-02,Fall,2011,7,10,0,6,0,Saturday,29.6,30.998599999999996,36.0,0.0,103,168,271
4286,2011-07-02,Fall,2011,7,11,0,6,0,Saturday,29.6,30.998599999999996,36.0,6.0032,144,213,357
4287,2011-07-02,Fall,2011,7,12,0,6,0,Saturday,30.54,30.998599999999996,30.0,8.9981,142,232,374
4288,2011-07-02,Fall,2011,7,13,0,6,0,Saturday,30.54,30.998599999999996,30.0,7.0015,178,226,404
4289,2011-07-02,Fall,2011,7,14,0,6,0,Saturday,31.479999999999997,30.998599999999996,20.0,0.0,177,215,392
4290,2011-07-02,Fall,2011,7,15,0,6,0,Saturday,32.42,32.001799999999996,19.0,11.0014,168,163,331
4291,2011-07-02,Fall,2011,7,16,0,6,0,Saturday,33.36,32.9984,22.0,15.001299999999999,206,192,398
4292,2011-07-02,Fall,2011,7,17,0,6,0,Saturday,31.479999999999997,32.001799999999996,30.0,15.001299999999999,179,170,349
4293,2011-07-02,Fall,2011,7,18,0,6,0,Saturday,30.54,30.998599999999996,30.0,19.0012,193,190,383
4294,2011-07-02,Fall,2011,7,19,0,6,0,Saturday,29.6,30.001999999999995,33.0,15.001299999999999,156,149,305
4295,2011-07-02,Fall,2011,7,20,0,6,0,Saturday,27.72,28.998799999999996,45.0,19.0012,136,148,284
4296,2011-07-02,Fall,2011,7,21,0,6,0,Saturday,26.78,28.002199999999995,48.0,12.998000000000001,95,137,232
4297,2011-07-02,Fall,2011,7,22,0,6,0,Saturday,25.839999999999996,28.002199999999995,51.0,11.0014,78,123,201
4298,2011-07-02,Fall,2011,7,23,0,6,0,Saturday,25.839999999999996,28.002199999999995,54.0,19.0012,66,88,154
4299,2011-07-03,Fall,2011,7,0,0,0,0,Sunday,24.9,26.998999999999995,57.99999999999999,15.001299999999999,47,97,144
4300,2011-07-03,Fall,2011,7,1,0,0,0,Sunday,24.9,26.998999999999995,61.0,11.0014,23,55,78
4301,2011-07-03,Fall,2011,7,2,0,0,0,Sunday,24.9,26.998999999999995,57.99999999999999,12.998000000000001,19,50,69
4302,2011-07-03,Fall,2011,7,3,0,0,0,Sunday,23.96,26.002399999999994,65.0,6.0032,8,25,33
4303,2011-07-03,Fall,2011,7,4,0,0,0,Sunday,23.96,26.002399999999994,65.0,6.0032,3,2,5
4304,2011-07-03,Fall,2011,7,5,0,0,0,Sunday,21.14,22.0028,83.0,12.998000000000001,0,1,1
4305,2011-07-03,Fall,2011,7,6,0,0,0,Sunday,21.14,20.003,94.0,6.0032,0,3,3
4306,2011-07-03,Fall,2011,7,7,0,0,0,Sunday,22.080000000000002,22.0028,89.0,12.998000000000001,3,22,25
4307,2011-07-03,Fall,2011,7,8,0,0,0,Sunday,23.96,26.002399999999994,79.0,15.001299999999999,39,53,92
4308,2011-07-03,Fall,2011,7,9,0,0,0,Sunday,24.9,28.002199999999995,74.0,16.997899999999998,82,99,181
4309,2011-07-03,Fall,2011,7,10,0,0,0,Sunday,26.78,30.001999999999995,66.0,11.0014,131,133,264
4310,2011-07-03,Fall,2011,7,11,0,0,0,Sunday,27.72,30.998599999999996,62.0,7.0015,215,175,390
4311,2011-07-03,Fall,2011,7,12,0,0,0,Sunday,29.6,34.0016,55.00000000000001,7.0015,198,206,404
4312,2011-07-03,Fall,2011,7,13,0,0,0,Sunday,29.6,34.998200000000004,59.0,15.001299999999999,248,173,421
4313,2011-07-03,Fall,2011,7,14,0,0,0,Sunday,30.54,36.001400000000004,56.00000000000001,16.997899999999998,225,150,375
4314,2011-07-03,Fall,2011,7,15,0,0,0,Sunday,31.479999999999997,36.998000000000005,53.0,19.999499999999998,194,182,376
4315,2011-07-03,Fall,2011,7,16,0,0,0,Sunday,31.479999999999997,36.998000000000005,53.0,19.999499999999998,195,219,414
4316,2011-07-03,Fall,2011,7,17,0,0,0,Sunday,29.6,32.9984,49.0,56.996900000000004,181,177,358
4317,2011-07-03,Fall,2011,7,18,0,0,0,Sunday,29.6,32.9984,49.0,56.996900000000004,74,107,181
4318,2011-07-03,Fall,2011,7,19,0,0,0,Sunday,23.020000000000003,24.0026,83.0,12.998000000000001,100,83,183
4319,2011-07-03,Fall,2011,7,20,0,0,0,Sunday,23.020000000000003,24.0026,83.0,0.0,83,93,176
4320,2011-07-03,Fall,2011,7,21,0,0,0,Sunday,23.020000000000003,24.0026,83.0,11.0014,75,92,167
4321,2011-07-03,Fall,2011,7,22,0,0,0,Sunday,23.020000000000003,24.0026,78.0,7.0015,69,93,162
4322,2011-07-03,Fall,2011,7,23,0,0,0,Sunday,22.080000000000002,22.0028,83.0,11.0014,70,77,147
4323,2011-07-04,Fall,2011,7,0,1,1,0,Monday,22.080000000000002,22.0028,83.0,8.9981,63,77,140
4324,2011-07-04,Fall,2011,7,1,1,1,0,Monday,22.080000000000002,22.0028,83.0,6.0032,43,76,119
4325,2011-07-04,Fall,2011,7,2,1,1,0,Monday,22.080000000000002,22.0028,83.0,0.0,33,30,63
4326,2011-07-04,Fall,2011,7,3,1,1,0,Monday,22.080000000000002,22.9994,78.0,0.0,13,13,26
4327,2011-07-04,Fall,2011,7,4,1,1,0,Monday,23.020000000000003,24.0026,78.0,6.0032,8,4,12
4328,2011-07-04,Fall,2011,7,5,1,1,0,Monday,22.080000000000002,22.0028,83.0,8.9981,1,3,4
4329,2011-07-04,Fall,2011,7,6,1,1,0,Monday,22.080000000000002,22.0028,89.0,11.0014,5,11,16
4330,2011-07-04,Fall,2011,7,7,1,1,0,Monday,23.020000000000003,24.0026,83.0,8.9981,17,19,36
4331,2011-07-04,Fall,2011,7,8,1,1,0,Monday,24.9,28.002199999999995,74.0,7.0015,42,44,86
4332,2011-07-04,Fall,2011,7,9,1,1,0,Monday,25.839999999999996,28.998799999999996,66.0,6.0032,142,96,238
4333,2011-07-04,Fall,2011,7,10,1,1,0,Monday,27.72,30.001999999999995,55.00000000000001,6.0032,166,114,280
4334,2011-07-04,Fall,2011,7,11,1,1,0,Monday,27.72,30.001999999999995,55.00000000000001,6.0032,177,172,349
4335,2011-07-04,Fall,2011,7,12,1,1,0,Monday,28.660000000000004,30.998599999999996,52.0,0.0,237,210,447
4336,2011-07-04,Fall,2011,7,13,1,1,0,Monday,28.660000000000004,30.998599999999996,49.0,0.0,242,181,423
4337,2011-07-04,Fall,2011,7,14,1,1,0,Monday,29.6,32.001799999999996,46.0,0.0,235,173,408
4338,2011-07-04,Fall,2011,7,15,1,1,0,Monday,30.54,32.9984,43.0,6.0032,224,184,408
4339,2011-07-04,Fall,2011,7,16,1,1,0,Monday,30.54,32.9984,41.0,0.0,236,216,452
4340,2011-07-04,Fall,2011,7,17,1,1,0,Monday,29.6,32.001799999999996,46.0,0.0,240,196,436
4341,2011-07-04,Fall,2011,7,18,1,1,0,Monday,29.6,32.001799999999996,46.0,8.9981,222,196,418
4342,2011-07-04,Fall,2011,7,19,1,1,0,Monday,28.660000000000004,30.998599999999996,49.0,11.0014,170,205,375
4343,2011-07-04,Fall,2011,7,20,1,1,0,Monday,27.72,30.001999999999995,55.00000000000001,7.0015,195,191,386
4344,2011-07-04,Fall,2011,7,21,1,1,0,Monday,26.78,28.998799999999996,62.0,7.0015,195,262,457
4345,2011-07-04,Fall,2011,7,22,1,1,0,Monday,26.78,28.998799999999996,62.0,8.9981,115,211,326
4346,2011-07-04,Fall,2011,7,23,1,1,0,Monday,25.839999999999996,28.998799999999996,70.0,7.0015,44,94,138
4347,2011-07-05,Fall,2011,7,0,0,2,1,Tuesday,24.9,26.998999999999995,65.0,11.0014,19,36,55
4348,2011-07-05,Fall,2011,7,1,0,2,1,Tuesday,24.9,26.998999999999995,65.0,7.0015,15,24,39
4349,2011-07-05,Fall,2011,7,2,0,2,1,Tuesday,23.020000000000003,24.999200000000002,74.0,6.0032,8,5,13
4350,2011-07-05,Fall,2011,7,3,0,2,1,Tuesday,23.020000000000003,24.999200000000002,74.0,15.001299999999999,1,7,8
4351,2011-07-05,Fall,2011,7,4,0,2,1,Tuesday,23.020000000000003,24.999200000000002,69.0,11.0014,1,4,5
4352,2011-07-05,Fall,2011,7,5,0,2,1,Tuesday,23.020000000000003,24.999200000000002,69.0,0.0,1,19,20
4353,2011-07-05,Fall,2011,7,6,0,2,1,Tuesday,23.020000000000003,24.999200000000002,74.0,6.0032,3,91,94
4354,2011-07-05,Fall,2011,7,7,0,2,1,Tuesday,24.9,26.998999999999995,65.0,6.0032,22,248,270
4355,2011-07-05,Fall,2011,7,8,0,2,1,Tuesday,25.839999999999996,28.998799999999996,62.0,8.9981,41,391,432
4356,2011-07-05,Fall,2011,7,9,0,2,1,Tuesday,26.78,28.998799999999996,57.99999999999999,8.9981,50,177,227
4357,2011-07-05,Fall,2011,7,10,0,2,1,Tuesday,27.72,30.001999999999995,52.0,7.0015,55,84,139
4358,2011-07-05,Fall,2011,7,11,0,2,1,Tuesday,28.660000000000004,30.001999999999995,46.0,7.0015,75,97,172
4359,2011-07-05,Fall,2011,7,12,0,2,1,Tuesday,29.6,32.001799999999996,43.0,7.0015,71,130,201
4360,2011-07-05,Fall,2011,7,13,0,2,1,Tuesday,30.54,32.9984,43.0,7.0015,67,136,203
4361,2011-07-05,Fall,2011,7,14,0,2,1,Tuesday,29.6,32.9984,49.0,11.0014,66,112,178
4362,2011-07-05,Fall,2011,7,15,0,2,1,Tuesday,30.54,32.9984,43.0,0.0,51,111,162
4363,2011-07-05,Fall,2011,7,16,0,2,1,Tuesday,30.54,34.0016,46.0,7.0015,79,202,281
4364,2011-07-05,Fall,2011,7,17,0,2,1,Tuesday,30.54,34.0016,46.0,7.0015,79,466,545
4365,2011-07-05,Fall,2011,7,18,0,2,1,Tuesday,29.6,34.0016,55.00000000000001,11.0014,70,426,496
4366,2011-07-05,Fall,2011,7,19,0,2,1,Tuesday,29.6,34.998200000000004,59.0,8.9981,71,297,368
4367,2011-07-05,Fall,2011,7,20,0,2,1,Tuesday,27.72,32.001799999999996,66.0,7.0015,59,225,284
4368,2011-07-05,Fall,2011,7,21,0,2,1,Tuesday,28.660000000000004,32.9984,62.0,16.997899999999998,77,168,245
4369,2011-07-05,Fall,2011,7,22,0,2,1,Tuesday,27.72,32.001799999999996,66.0,15.001299999999999,31,124,155
4370,2011-07-05,Fall,2011,7,23,0,2,1,Tuesday,26.78,30.001999999999995,66.0,11.0014,19,54,73
4371,2011-07-06,Fall,2011,7,0,0,3,1,Wednesday,25.839999999999996,30.001999999999995,74.0,12.998000000000001,11,26,37
4372,2011-07-06,Fall,2011,7,1,0,3,1,Wednesday,24.9,28.002199999999995,74.0,8.9981,4,11,15
4373,2011-07-06,Fall,2011,7,2,0,3,1,Wednesday,24.9,28.002199999999995,79.0,6.0032,1,4,5
4374,2011-07-06,Fall,2011,7,3,0,3,1,Wednesday,24.9,28.002199999999995,79.0,0.0,0,6,6
4375,2011-07-06,Fall,2011,7,4,0,3,1,Wednesday,23.96,26.002399999999994,83.0,6.0032,0,6,6
4376,2011-07-06,Fall,2011,7,5,0,3,1,Wednesday,23.96,26.002399999999994,83.0,6.0032,5,30,35
4377,2011-07-06,Fall,2011,7,6,0,3,1,Wednesday,24.9,28.002199999999995,79.0,6.0032,9,112,121
4378,2011-07-06,Fall,2011,7,7,0,3,1,Wednesday,25.839999999999996,30.001999999999995,79.0,0.0,24,288,312
4379,2011-07-06,Fall,2011,7,8,0,3,1,Wednesday,25.839999999999996,30.001999999999995,74.0,7.0015,31,397,428
4380,2011-07-06,Fall,2011,7,9,0,3,1,Wednesday,24.9,28.002199999999995,79.0,12.998000000000001,31,158,189
4381,2011-07-06,Fall,2011,7,10,0,3,1,Wednesday,24.9,28.002199999999995,79.0,6.0032,13,30,43
4382,2011-07-06,Fall,2011,7,11,0,3,1,Wednesday,25.839999999999996,30.001999999999995,74.0,0.0,24,103,127
4383,2011-07-06,Fall,2011,7,12,0,3,1,Wednesday,26.78,30.001999999999995,66.0,6.0032,38,114,152
4384,2011-07-06,Fall,2011,7,13,0,3,1,Wednesday,26.78,30.001999999999995,70.0,7.0015,33,107,140
4385,2011-07-06,Fall,2011,7,14,0,3,1,Wednesday,27.72,32.001799999999996,66.0,19.0012,50,113,163
4386,2011-07-06,Fall,2011,7,15,0,3,1,Wednesday,27.72,32.001799999999996,70.0,19.0012,55,130,185
4387,2011-07-06,Fall,2011,7,16,0,3,1,Wednesday,27.72,32.001799999999996,70.0,16.997899999999998,57,218,275
4388,2011-07-06,Fall,2011,7,17,0,3,1,Wednesday,28.660000000000004,32.9984,59.0,15.001299999999999,79,517,596
4389,2011-07-06,Fall,2011,7,18,0,3,1,Wednesday,27.72,30.998599999999996,62.0,12.998000000000001,77,486,563
4390,2011-07-06,Fall,2011,7,19,0,3,1,Wednesday,26.78,30.001999999999995,70.0,15.001299999999999,71,323,394
4391,2011-07-06,Fall,2011,7,20,0,3,1,Wednesday,25.839999999999996,30.001999999999995,74.0,16.997899999999998,55,257,312
4392,2011-07-06,Fall,2011,7,21,0,3,1,Wednesday,24.9,28.002199999999995,79.0,12.998000000000001,66,175,241
4393,2011-07-06,Fall,2011,7,22,0,3,1,Wednesday,24.9,28.002199999999995,79.0,12.998000000000001,30,156,186
4394,2011-07-06,Fall,2011,7,23,0,3,1,Wednesday,23.96,26.002399999999994,83.0,15.001299999999999,20,78,98
4395,2011-07-07,Fall,2011,7,0,0,4,1,Thursday,23.020000000000003,22.9994,89.0,8.9981,6,29,35
4396,2011-07-07,Fall,2011,7,1,0,4,1,Thursday,23.020000000000003,22.9994,89.0,12.998000000000001,2,14,16
4397,2011-07-07,Fall,2011,7,2,0,4,1,Thursday,23.020000000000003,22.9994,89.0,12.998000000000001,1,7,8
4398,2011-07-07,Fall,2011,7,3,0,4,1,Thursday,22.080000000000002,20.9996,94.0,7.0015,2,2,4
4399,2011-07-07,Fall,2011,7,4,0,4,1,Thursday,22.080000000000002,22.0028,89.0,7.0015,0,4,4
4400,2011-07-07,Fall,2011,7,5,0,4,1,Thursday,22.080000000000002,22.0028,89.0,7.0015,2,30,32
4401,2011-07-07,Fall,2011,7,6,0,4,1,Thursday,22.080000000000002,22.0028,89.0,8.9981,11,107,118
4402,2011-07-07,Fall,2011,7,7,0,4,1,Thursday,23.020000000000003,22.9994,89.0,7.0015,13,279,292
4403,2011-07-07,Fall,2011,7,8,0,4,1,Thursday,24.9,28.002199999999995,79.0,12.998000000000001,28,415,443
4404,2011-07-07,Fall,2011,7,9,0,4,1,Thursday,26.78,30.001999999999995,70.0,11.0014,25,154,179
4405,2011-07-07,Fall,2011,7,10,0,4,1,Thursday,28.660000000000004,32.9984,62.0,0.0,29,72,101
4406,2011-07-07,Fall,2011,7,11,0,4,1,Thursday,30.54,34.998200000000004,52.0,8.9981,30,112,142
4407,2011-07-07,Fall,2011,7,12,0,4,1,Thursday,31.479999999999997,34.998200000000004,41.0,0.0,32,139,171
4408,2011-07-07,Fall,2011,7,13,0,4,1,Thursday,32.42,36.001400000000004,41.0,0.0,48,107,155
4409,2011-07-07,Fall,2011,7,14,0,4,1,Thursday,32.42,36.001400000000004,41.0,16.997899999999998,39,121,160
4410,2011-07-07,Fall,2011,7,15,0,4,1,Thursday,32.42,36.001400000000004,41.0,16.997899999999998,47,119,166
4411,2011-07-07,Fall,2011,7,16,0,4,1,Thursday,32.42,34.998200000000004,39.0,15.001299999999999,47,218,265
4412,2011-07-07,Fall,2011,7,17,0,4,1,Thursday,32.42,34.0016,36.0,16.997899999999998,80,489,569
4413,2011-07-07,Fall,2011,7,18,0,4,1,Thursday,31.479999999999997,34.0016,44.0,19.999499999999998,70,492,562
4414,2011-07-07,Fall,2011,7,19,0,4,1,Thursday,30.54,34.998200000000004,52.0,19.0012,79,286,365
4415,2011-07-07,Fall,2011,7,20,0,4,1,Thursday,27.72,30.998599999999996,57.99999999999999,23.9994,61,224,285
4416,2011-07-07,Fall,2011,7,21,0,4,1,Thursday,26.78,28.998799999999996,62.0,11.0014,39,170,209
4417,2011-07-07,Fall,2011,7,22,0,4,1,Thursday,26.78,28.998799999999996,62.0,11.0014,32,150,182
4418,2011-07-07,Fall,2011,7,23,0,4,1,Thursday,25.839999999999996,28.998799999999996,66.0,0.0,31,98,129
4419,2011-07-08,Fall,2011,7,0,0,5,1,Friday,26.78,30.001999999999995,66.0,7.0015,6,41,47
4420,2011-07-08,Fall,2011,7,1,0,5,1,Friday,25.839999999999996,30.001999999999995,79.0,0.0,9,25,34
4421,2011-07-08,Fall,2011,7,2,0,5,1,Friday,24.9,28.002199999999995,74.0,11.0014,10,12,22
4422,2011-07-08,Fall,2011,7,3,0,5,1,Friday,23.96,26.002399999999994,79.0,7.0015,2,4,6
4423,2011-07-08,Fall,2011,7,4,0,5,1,Friday,24.9,28.002199999999995,79.0,16.997899999999998,7,4,11
4424,2011-07-08,Fall,2011,7,5,0,5,1,Friday,23.96,26.002399999999994,79.0,16.997899999999998,3,24,27
4425,2011-07-08,Fall,2011,7,6,0,5,1,Friday,24.9,28.002199999999995,74.0,7.0015,11,91,102
4426,2011-07-08,Fall,2011,7,7,0,5,1,Friday,24.9,28.002199999999995,79.0,12.998000000000001,30,302,332
4427,2011-07-08,Fall,2011,7,8,0,5,1,Friday,25.839999999999996,30.001999999999995,74.0,16.997899999999998,36,421,457
4428,2011-07-08,Fall,2011,7,9,0,5,1,Friday,27.72,32.001799999999996,70.0,19.999499999999998,30,211,241
4429,2011-07-08,Fall,2011,7,10,0,5,1,Friday,26.78,30.001999999999995,70.0,23.9994,30,108,138
4430,2011-07-08,Fall,2011,7,11,0,5,1,Friday,26.78,30.998599999999996,74.0,16.997899999999998,61,104,165
4431,2011-07-08,Fall,2011,7,12,0,5,1,Friday,27.72,32.001799999999996,70.0,19.0012,49,164,213
4432,2011-07-08,Fall,2011,7,13,0,5,1,Friday,28.660000000000004,34.0016,66.0,19.0012,54,175,229
4433,2011-07-08,Fall,2011,7,14,0,5,1,Friday,29.6,36.001400000000004,63.0,23.9994,53,163,216
4434,2011-07-08,Fall,2011,7,15,0,5,1,Friday,29.6,36.001400000000004,63.0,23.9994,39,102,141
4435,2011-07-08,Fall,2011,7,16,0,5,1,Friday,23.96,26.002399999999994,83.0,30.002599999999997,27,105,132
4436,2011-07-08,Fall,2011,7,17,0,5,1,Friday,23.020000000000003,22.9994,89.0,30.002599999999997,6,161,167
4437,2011-07-08,Fall,2011,7,18,0,5,1,Friday,23.020000000000003,24.0026,83.0,6.0032,35,281,316
4438,2011-07-08,Fall,2011,7,19,0,5,1,Friday,23.020000000000003,24.0026,83.0,6.0032,45,225,270
4439,2011-07-08,Fall,2011,7,20,0,5,1,Friday,23.020000000000003,24.0026,83.0,11.0014,30,220,250
4440,2011-07-08,Fall,2011,7,21,0,5,1,Friday,23.020000000000003,24.0026,83.0,16.997899999999998,46,158,204
4441,2011-07-08,Fall,2011,7,22,0,5,1,Friday,23.020000000000003,24.0026,78.0,12.998000000000001,33,136,169
4442,2011-07-08,Fall,2011,7,23,0,5,1,Friday,23.020000000000003,24.0026,78.0,6.0032,40,111,151
4443,2011-07-09,Fall,2011,7,0,0,6,0,Saturday,23.020000000000003,24.0026,83.0,8.9981,31,90,121
4444,2011-07-09,Fall,2011,7,1,0,6,0,Saturday,22.080000000000002,22.0028,89.0,7.0015,5,48,53
4445,2011-07-09,Fall,2011,7,2,0,6,0,Saturday,22.080000000000002,22.0028,89.0,11.0014,12,43,55
4446,2011-07-09,Fall,2011,7,3,0,6,0,Saturday,22.080000000000002,22.0028,89.0,8.9981,7,23,30
4447,2011-07-09,Fall,2011,7,4,0,6,0,Saturday,22.080000000000002,22.0028,83.0,15.001299999999999,2,4,6
4448,2011-07-09,Fall,2011,7,5,0,6,0,Saturday,21.14,20.9996,88.0,11.0014,4,11,15
4449,2011-07-09,Fall,2011,7,6,0,6,0,Saturday,22.080000000000002,22.0028,83.0,12.998000000000001,11,27,38
4450,2011-07-09,Fall,2011,7,7,0,6,0,Saturday,23.020000000000003,24.0026,78.0,12.998000000000001,21,50,71
4451,2011-07-09,Fall,2011,7,8,0,6,0,Saturday,24.9,26.998999999999995,70.0,16.997899999999998,68,114,182
4452,2011-07-09,Fall,2011,7,9,0,6,0,Saturday,26.78,28.998799999999996,57.99999999999999,19.0012,77,170,247
4453,2011-07-09,Fall,2011,7,10,0,6,0,Saturday,27.72,30.001999999999995,52.0,11.0014,87,177,264
4454,2011-07-09,Fall,2011,7,11,0,6,0,Saturday,28.660000000000004,30.001999999999995,46.0,19.999499999999998,101,189,290
4455,2011-07-09,Fall,2011,7,12,0,6,0,Saturday,29.6,32.001799999999996,46.0,16.997899999999998,145,221,366
4456,2011-07-09,Fall,2011,7,13,0,6,0,Saturday,30.54,32.9984,41.0,15.001299999999999,167,249,416
4457,2011-07-09,Fall,2011,7,14,0,6,0,Saturday,31.479999999999997,32.9984,36.0,8.9981,158,215,373
4458,2011-07-09,Fall,2011,7,15,0,6,0,Saturday,31.479999999999997,32.001799999999996,34.0,6.0032,182,220,402
4459,2011-07-09,Fall,2011,7,16,0,6,0,Saturday,30.54,32.001799999999996,38.0,0.0,171,245,416
4460,2011-07-09,Fall,2011,7,17,0,6,0,Saturday,31.479999999999997,32.001799999999996,32.0,0.0,160,241,401
4461,2011-07-09,Fall,2011,7,18,0,6,0,Saturday,30.54,32.001799999999996,36.0,7.0015,132,246,378
4462,2011-07-09,Fall,2011,7,19,0,6,0,Saturday,27.72,30.001999999999995,55.00000000000001,11.0014,128,178,306
4463,2011-07-09,Fall,2011,7,20,0,6,0,Saturday,27.72,30.998599999999996,57.99999999999999,15.001299999999999,129,185,314
4464,2011-07-09,Fall,2011,7,21,0,6,0,Saturday,26.78,28.998799999999996,57.99999999999999,11.0014,83,155,238
4465,2011-07-09,Fall,2011,7,22,0,6,0,Saturday,25.839999999999996,28.998799999999996,62.0,11.0014,60,154,214
